"","GLOBAL UNIQUE IDENTIFIER","LAST EDITED DATE","TAXONOMIC ORDER","CATEGORY","COMMON NAME","SCIENTIFIC NAME","SUBSPECIES COMMON NAME","SUBSPECIES SCIENTIFIC NAME","OBSERVATION COUNT","BREEDING BIRD ATLAS CODE","BREEDING BIRD ATLAS CATEGORY","AGE/SEX","COUNTRY","COUNTRY CODE","STATE","STATE CODE","COUNTY","COUNTY CODE","IBA CODE","BCR CODE","USFWS CODE","ATLAS BLOCK","LOCALITY","LOCALITY ID","LOCALITY TYPE","LATITUDE","LONGITUDE","OBSERVATION DATE","TIME OBSERVATIONS STARTED","OBSERVER ID","SAMPLING EVENT IDENTIFIER","PROTOCOL TYPE","PROTOCOL CODE","PROJECT CODE","DURATION MINUTES","EFFORT DISTANCE KM","EFFORT AREA HA","NUMBER OBSERVERS","ALL SPECIES REPORTED","GROUP IDENTIFIER","HAS MEDIA","APPROVED","REVIEWED","REASON","TRIP COMMENTS","SPECIES COMMENTS"
"322","URN:CornellLabOfOrnithology:EBIRD:OBS824747260","8/21/2020 10:15",16390,"species","Cock-tailed Tyrant","Alectrurus tricolor",NA,NA,6,NA,NA,NA,"Brazil","BR","Minas Gerais","BR-MG",NA,NA,NA,NA,NA,NA,"PN Serra da Canastra--São Roque de Minas","L4680493","H",-20.2539235,-46.5511698,2018-07-20,"7:15:00","obsr958176","S61210562","Historical","P62","EBIRD",618,NA,NA,1,1,NA,1,1,0,NA,"Para registro pessoal e das espécies no local.",NA
"323","URN:CornellLabOfOrnithology:EBIRD:OBS653873688","10/28/2020 7:32",16390,"species","Cock-tailed Tyrant","Alectrurus tricolor",NA,NA,6,NA,NA,NA,"Paraguay","PY","San Pedro","PY-2",NA,NA,NA,NA,NA,NA,"Forestadora Río Verde  San Pedro, PY (-23,768, -56,333)","L6215882","P",-23.768108,-56.3334073,2018-08-17,"15:30:00","obsr101311","S48266803","Traveling","P22","EBIRD_PRY",180,5,NA,5,1,"G3429926",1,1,1,NA,NA,"one very close and GV male; sex about 2 males and 4 females"
"324","URN:CornellLabOfOrnithology:EBIRD:OBS668992860","6/9/2019 12:19",16390,"species","Cock-tailed Tyrant","Alectrurus tricolor",NA,NA,6,"P","C3",NA,"Brazil","BR","Minas Gerais","BR-MG",NA,NA,NA,NA,NA,NA,"Canastra National Park- roadside stop 3","L8054676","P",-20.200149,-46.572682,2018-10-21,"12:57:00","obsr527452","S49352547","Traveling","P22","EBIRD",25,1.207,NA,6,1,"G3567384",1,1,0,NA,"Tanager spot",NA
"325","URN:CornellLabOfOrnithology:EBIRD:OBS674004071","6/9/2019 12:19",16390,"species","Cock-tailed Tyrant","Alectrurus tricolor",NA,NA,6,"P","C3",NA,"Brazil","BR","Minas Gerais","BR-MG",NA,NA,NA,NA,NA,NA,"Canastra National Park- roadside stop 3","L8054676","P",-20.200149,-46.572682,2018-10-21,"12:57:00","obsr431216","S49724817","Traveling","P22","EBIRD",25,1.207,NA,6,1,"G3567384",1,1,0,NA,"Tanager spot",NA
"326","URN:CornellLabOfOrnithology:EBIRD:OBS652888766","10/28/2020 7:32",16390,"species","Cock-tailed Tyrant","Alectrurus tricolor",NA,NA,6,NA,NA,NA,"Paraguay","PY","San Pedro","PY-2",NA,NA,NA,NA,NA,NA,"Forestadora Río Verde  San Pedro, PY (-23,768, -56,333)","L6215882","P",-23.768108,-56.3334073,2018-08-17,"15:30:00","obsr51532","S48193034","Traveling","P22","EBIRD_PRY",180,5,NA,5,1,"G3429926",1,1,1,NA,NA,NA
"327","URN:CornellLabOfOrnithology:EBIRD:OBS652853294","10/28/2020 7:32",16390,"species","Cock-tailed Tyrant","Alectrurus tricolor",NA,NA,6,NA,NA,NA,"Paraguay","PY","San Pedro","PY-2",NA,NA,NA,NA,NA,NA,"Forestadora Río Verde  San Pedro, PY (-23,768, -56,333)","L6215882","P",-23.768108,-56.3334073,2018-08-17,"15:30:00","obsr538107","S48188581","Traveling","P22","EBIRD_PRY",180,5,NA,5,1,"G3429926",1,1,1,NA,NA,NA
"328","URN:CornellLabOfOrnithology:EBIRD:OBS674042654","6/9/2019 12:19",16390,"species","Cock-tailed Tyrant","Alectrurus tricolor",NA,NA,6,"P","C3",NA,"Brazil","BR","Minas Gerais","BR-MG",NA,NA,NA,NA,NA,NA,"Canastra National Park- roadside stop 3","L8054676","P",-20.200149,-46.572682,2018-10-21,"12:57:00","obsr306217","S49727435","Traveling","P22","EBIRD",25,1.207,NA,6,1,"G3567384",1,1,0,NA,NA,NA
"329","URN:CornellLabOfOrnithology:EBIRD:OBS653084832","10/28/2020 7:32",16390,"species","Cock-tailed Tyrant","Alectrurus tricolor",NA,NA,6,NA,NA,NA,"Paraguay","PY","San Pedro","PY-2",NA,NA,NA,NA,NA,NA,"Forestadora Río Verde  San Pedro, PY (-23,768, -56,333)","L6215882","P",-23.768108,-56.3334073,2018-08-17,"15:30:00","obsr88741","S48208702","Traveling","P22","EBIRD_PRY",180,5,NA,5,1,"G3429926",1,1,1,NA,NA,NA
"330","URN:CornellLabOfOrnithology:EBIRD:OBS618720782","6/2/2018 16:41",16390,"species","Cock-tailed Tyrant","Alectrurus tricolor",NA,NA,6,NA,NA,NA,"Brazil","BR","Minas Gerais","BR-MG",NA,NA,NA,NA,NA,NA,"Serra da Canastra - parte alta","L7416394","P",-20.29789,-46.519041,2018-05-14,"6:43:00","obsr553166","S45725500","Incidental","P20","EBIRD",NA,NA,NA,3,0,NA,0,1,0,NA,NA,NA
"331","URN:CornellLabOfOrnithology:EBIRD:OBS673978690","6/9/2019 12:19",16390,"species","Cock-tailed Tyrant","Alectrurus tricolor",NA,NA,6,"P","C3",NA,"Brazil","BR","Minas Gerais","BR-MG",NA,NA,NA,NA,NA,NA,"Canastra National Park- roadside stop 3","L8054676","P",-20.200149,-46.572682,2018-10-21,"12:57:00","obsr402712","S49722897","Traveling","P22","EBIRD",25,1.207,NA,6,1,"G3567384",1,1,0,NA,NA,NA
"332","URN:CornellLabOfOrnithology:EBIRD:OBS831711499","11/27/2019 15:18",16390,"species","Cock-tailed Tyrant","Alectrurus tricolor",NA,NA,6,NA,NA,NA,"Brazil","BR","Goiás","BR-GO",NA,NA,NA,NA,NA,NA,"(-14,1462,-47,6276)","L10197228","P",-14.146241,-47.627622,2019-11-25,"11:46:00","obsr679345","S61740308","Stationary","P21","EBIRD_BRA",15,NA,NA,2,1,"G4701442",0,1,0,NA,NA,"2 MA, 1 FA, 3JI"
"333","URN:CornellLabOfOrnithology:EBIRD:OBS826589207","11/10/2019 18:52",16390,"species","Cock-tailed Tyrant","Alectrurus tricolor",NA,NA,6,NA,NA,NA,"Brazil","BR","Goiás","BR-GO",NA,NA,NA,NA,NA,NA,"BR-GO-Acesso Bona Espero","L10138779","P",-14.161913,-47.630931,2019-11-10,"6:55:00","obsr499416","S61346120","Traveling","P22","EBIRD",118,9.903,NA,1,1,NA,0,1,0,NA,NA,NA
"334","URN:CornellLabOfOrnithology:EBIRD:OBS807945623","10/9/2019 18:38",16390,"species","Cock-tailed Tyrant","Alectrurus tricolor",NA,NA,6,NA,NA,NA,"Brazil","BR","Minas Gerais","BR-MG",NA,NA,NA,NA,NA,NA,"PN Serra da Canastra","L933292","H",-20.2506019,-46.4955139,2019-09-21,"5:53:00","obsr199620","S59987808","Traveling","P22","EBIRD",390,8.047,NA,4,1,"G4526374",0,1,0,NA,NA,NA
"335","URN:CornellLabOfOrnithology:EBIRD:OBS832482111","11/27/2019 15:18",16390,"species","Cock-tailed Tyrant","Alectrurus tricolor",NA,NA,6,NA,NA,NA,"Brazil","BR","Goiás","BR-GO",NA,NA,NA,NA,NA,NA,"(-14,1462,-47,6276)","L10197228","P",-14.146241,-47.627622,2019-11-25,"11:46:00","obsr973969","S61800138","Stationary","P21","EBIRD_BRA",15,NA,NA,2,1,"G4701442",0,1,0,NA,NA,"2 MA, 1 FA, 3JI"
"336","URN:CornellLabOfOrnithology:EBIRD:OBS820708718","10/25/2019 14:30",16390,"species","Cock-tailed Tyrant","Alectrurus tricolor",NA,NA,6,NA,NA,NA,"Brazil","BR","Minas Gerais","BR-MG",NA,NA,NA,NA,NA,NA,"PN Serra da Canastra","L933292","H",-20.2506019,-46.4955139,2019-09-21,"5:53:00","obsr203281","S60917782","Traveling","P22","EBIRD",390,8.047,NA,4,1,"G4526374",0,1,0,NA,NA,NA
"337","URN:CornellLabOfOrnithology:EBIRD:OBS830070823","4/11/2020 10:28",16390,"species","Cock-tailed Tyrant","Alectrurus tricolor",NA,NA,6,NA,NA,NA,"Brazil","BR","Minas Gerais","BR-MG",NA,NA,NA,NA,NA,NA,"PN Serra da Canastra","L933292","H",-20.2506019,-46.4955139,2019-11-19,"14:02:00","obsr122172","S61614797","Traveling","P22","EBIRD",180,33.796,NA,4,1,NA,1,1,0,NA,NA,NA
"338","URN:CornellLabOfOrnithology:EBIRD:OBS640138139","9/23/2020 10:47",16390,"species","Cock-tailed Tyrant","Alectrurus tricolor",NA,NA,7,NA,NA,NA,"Brazil","BR","Goiás","BR-GO",NA,NA,NA,NA,NA,NA,"Parque Nacional das Emas","L567986","H",-18.2609794,-52.8883982,2016-10-26,"8:00:00","obsr3541","S47189644","Traveling","P22","EBIRD",660,16.093,NA,10,1,NA,0,1,0,NA,NA,NA
"339","URN:CornellLabOfOrnithology:EBIRD:OBS403908489","5/16/2016 17:09",16390,"species","Cock-tailed Tyrant","Alectrurus tricolor",NA,NA,7,NA,NA,NA,"Brazil","BR","Goiás","BR-GO",NA,NA,NA,NA,NA,NA,"Parque Nacional Das Emas, Mineiros,  Goiás","L4609778","P",-17.57483,-52.5494756,2016-05-14,"6:54:00","obsr754571","S29715134","Traveling","P22","EBIRD",216,19.999,NA,11,1,NA,0,1,0,NA,"<br />Enviada de eBird Android 1.0.4",NA
"340","URN:CornellLabOfOrnithology:EBIRD:OBS544491508","8/8/2019 10:27",16390,"species","Cock-tailed Tyrant","Alectrurus tricolor",NA,NA,7,NA,NA,"Female, Adult (1); Male, Adult (6)","Brazil","BR","Minas Gerais","BR-MG",NA,NA,NA,NA,NA,NA,"PN Serra da Canastra","L933292","H",-20.2506019,-46.4955139,2017-10-25,"6:35:00","obsr497778","S40130836","Traveling","P22","EBIRD",610,24.14,NA,4,1,NA,0,1,0,NA,NA,NA
"341","URN:CornellLabOfOrnithology:EBIRD:OBS710280476","9/25/2019 18:38",16390,"species","Cock-tailed Tyrant","Alectrurus tricolor",NA,NA,7,NA,NA,NA,"Brazil","BR","Minas Gerais","BR-MG",NA,NA,NA,NA,NA,NA,"Lagoa do Cajueiro estrada central","L8608103","P",-14.9276544,-43.9215491,2018-11-11,"5:55:00","obsr513345","S52683268","Stationary","P21","EBIRD",240,NA,NA,3,1,"G3855870",0,1,0,NA,NA,NA
"342","URN:CornellLabOfOrnithology:EBIRD:OBS710413873","11/1/2020 13:31",16390,"species","Cock-tailed Tyrant","Alectrurus tricolor",NA,NA,7,NA,NA,NA,"Brazil","BR","Minas Gerais","BR-MG",NA,NA,NA,NA,NA,NA,"Lagoa do Cajueiro estrada central","L8608103","P",-14.9276544,-43.9215491,2018-11-11,"5:55:00","obsr655821","S52697140","Stationary","P21","EBIRD",240,NA,NA,3,1,"G3855870",0,1,0,NA,NA,NA
"343","URN:CornellLabOfOrnithology:EBIRD:OBS834069598","11/1/2020 13:31",16390,"species","Cock-tailed Tyrant","Alectrurus tricolor",NA,NA,7,NA,NA,NA,"Brazil","BR","Minas Gerais","BR-MG",NA,NA,NA,NA,NA,NA,"Lagoa do Cajueiro estrada central","L8608103","P",-14.9276544,-43.9215491,2018-11-11,"5:55:00","obsr518172","S61923814","Stationary","P21","EBIRD",240,NA,NA,3,1,"G3855870",0,1,0,NA,NA,NA
"344","URN:CornellLabOfOrnithology:EBIRD:OBS669559101","10/23/2018 10:54",16390,"species","Cock-tailed Tyrant","Alectrurus tricolor",NA,NA,7,NA,NA,NA,"Brazil","BR","Minas Gerais","BR-MG",NA,NA,NA,NA,NA,NA,"PN Serra da Canastra--plateau","L1123074","H",-20.2183,-46.4763,2018-10-22,"6:04:00","obsr536027","S49393983","Traveling","P22","EBIRD",361,40,NA,8,1,NA,0,1,0,NA,"Guiando birders em viagem organizada pela empresa Ventures Birding Tours e Birding Pantanal. Uma única lista para o trajeto realizado da portaria de São Roque até a portaria de São João Batista da Serra da Canastra.",NA
"345","URN:CornellLabOfOrnithology:EBIRD:OBS858196427","1/31/2020 5:19",16390,"species","Cock-tailed Tyrant","Alectrurus tricolor",NA,NA,7,NA,NA,NA,"Brazil","BR","Goiás","BR-GO",NA,NA,NA,NA,NA,NA,"PARNA EMAS","L9919496","P",-17.9214715,-53.0051817,2019-10-10,"8:06:00","obsr621555","S63957324","Traveling","P22","EBIRD",180,10,NA,1,1,NA,0,1,0,NA,NA,NA
"346","URN:CornellLabOfOrnithology:EBIRD:OBS359767765","3/9/2020 13:02",16390,"species","Cock-tailed Tyrant","Alectrurus tricolor",NA,NA,8,NA,NA,NA,"Brazil","BR","Minas Gerais","BR-MG",NA,NA,NA,NA,NA,NA,"PN Serra da Canastra","L933292","H",-20.2506019,-46.4955139,2015-12-18,"7:40:00","obsr403476","S26355772","Traveling","P22","EBIRD",600,24.999,NA,5,1,"G1503079",0,1,0,NA,NA,NA
"347","URN:CornellLabOfOrnithology:EBIRD:OBS359766722","3/9/2020 13:02",16390,"species","Cock-tailed Tyrant","Alectrurus tricolor",NA,NA,8,NA,NA,NA,"Brazil","BR","Minas Gerais","BR-MG",NA,NA,NA,NA,NA,NA,"PN Serra da Canastra","L933292","H",-20.2506019,-46.4955139,2015-12-18,"7:40:00","obsr601130","S26355634","Traveling","P22","EBIRD",600,24.999,NA,5,1,"G1503079",0,1,0,NA,NA,NA
"348","URN:CornellLabOfOrnithology:EBIRD:OBS819618364","5/18/2020 12:13",16390,"species","Cock-tailed Tyrant","Alectrurus tricolor",NA,NA,8,NA,NA,NA,"Brazil","BR","Minas Gerais","BR-MG",NA,NA,NA,NA,NA,NA,"PN Serra da Canastra--plateau","L1123074","H",-20.2183,-46.4763,2019-10-21,"5:28:00","obsr529524","S60836604","Traveling","P22","EBIRD_BCN",825,23.83,NA,3,1,"G5128447",0,1,0,NA,"5:00 Sortim de casa. 5:28 passem centre visitants. 6:33 arribem sobre cascada d'Anta.-9:47 Deixem la cascada-2/4 de 3 tornem a cascada.-18:21 marxem","O més mascles amb el seu plomatge i vol espectacular."
"349","URN:CornellLabOfOrnithology:EBIRD:OBS820708894","10/25/2019 14:30",16390,"species","Cock-tailed Tyrant","Alectrurus tricolor",NA,NA,8,NA,NA,NA,"Brazil","BR","Minas Gerais","BR-MG",NA,NA,NA,NA,NA,NA,"PN Serra da Canastra","L933292","H",-20.2506019,-46.4955139,2019-09-23,"7:48:00","obsr203281","S60917792","Traveling","P22","EBIRD",236,8.047,NA,4,1,"G4531241",0,1,0,NA,NA,NA
"350","URN:CornellLabOfOrnithology:EBIRD:OBS885123803","5/18/2020 12:13",16390,"species","Cock-tailed Tyrant","Alectrurus tricolor",NA,NA,8,NA,NA,NA,"Brazil","BR","Minas Gerais","BR-MG",NA,NA,NA,NA,NA,NA,"PN Serra da Canastra--plateau","L1123074","H",-20.2183,-46.4763,2019-10-21,"5:28:00","obsr539681","S66331499","Traveling","P22","EBIRD_BCN",825,23.83,NA,3,1,"G5128447",0,1,0,NA,"5:00 Sortim de casa. 5:28 passem centre visitants. 6:33 arribem sobre cascada d'Anta.-9:47 Deixem la cascada-2/4 de 3 tornem a cascada.-18:21 marxem","O més mascles amb el seu plomatge i vol espectacular."
"351","URN:CornellLabOfOrnithology:EBIRD:OBS795055278","5/23/2020 13:59",16390,"species","Cock-tailed Tyrant","Alectrurus tricolor",NA,NA,8,NA,NA,NA,"Brazil","BR","Minas Gerais","BR-MG",NA,NA,NA,NA,NA,NA,"PN Serra da Canastra--plateau","L1123074","H",-20.2183,-46.4763,2019-08-14,"6:00:00","obsr623262","S59010606","Traveling","P22","EBIRD",320,64.374,NA,2,1,NA,0,1,0,NA,NA,NA
"352","URN:CornellLabOfOrnithology:EBIRD:OBS808861381","9/23/2019 19:40",16390,"species","Cock-tailed Tyrant","Alectrurus tricolor",NA,NA,8,NA,NA,NA,"Brazil","BR","Minas Gerais","BR-MG",NA,NA,NA,NA,NA,NA,"PN Serra da Canastra","L933292","H",-20.2506019,-46.4955139,2019-09-23,"7:48:00","obsr199620","S60054860","Traveling","P22","EBIRD",236,8.047,NA,4,1,"G4531241",0,1,0,NA,NA,NA
"353","URN:CornellLabOfOrnithology:EBIRD:OBS896424481","9/23/2020 10:46",16390,"species","Cock-tailed Tyrant","Alectrurus tricolor",NA,NA,8,NA,NA,NA,"Brazil","BR","Goiás","BR-GO",NA,NA,NA,NA,NA,NA,"Parque Nacional das Emas","L11175827","H",-18.1223603,-52.908783,2019-09-28,"6:00:00","obsr1312265","S67338715","Traveling","P22","EBIRD",720,60,NA,8,1,NA,0,1,0,NA,NA,NA
"354","URN:CornellLabOfOrnithology:EBIRD:OBS854073852","5/23/2020 13:59",16390,"species","Cock-tailed Tyrant","Alectrurus tricolor",NA,NA,8,NA,NA,NA,"Brazil","BR","Minas Gerais","BR-MG",NA,NA,NA,NA,NA,NA,"PN Serra da Canastra--plateau","L1123074","H",-20.2183,-46.4763,2019-11-17,"11:20:00","obsr623262","S63613878","Traveling","P22","EBIRD",20,5,NA,1,1,NA,0,1,0,NA,NA,NA
"355","URN:CornellLabOfOrnithology:EBIRD:OBS897822987","4/19/2020 2:09",16390,"species","Cock-tailed Tyrant","Alectrurus tricolor",NA,NA,8,NA,NA,NA,"Brazil","BR","Minas Gerais","BR-MG",NA,NA,NA,NA,NA,NA,"Serra da Canastra between Casca Danta & Nascente Rio Sao fransis","L11191972","P",-20.2597625,-46.5489287,2019-10-07,"6:20:00","obsr1312265","S67444289","Traveling","P22","EBIRD",480,40,NA,8,1,NA,0,1,0,NA,NA,NA
"356","URN:CornellLabOfOrnithology:EBIRD:OBS843944156","12/30/2019 9:49",16390,"species","Cock-tailed Tyrant","Alectrurus tricolor",NA,NA,8,NA,NA,NA,"Brazil","BR","Minas Gerais","BR-MG",NA,NA,NA,NA,NA,NA,"MG-341, Minas Gerais, BR (-20,15, -46,833)","L10374583","P",-20.1498577,-46.8330848,2019-12-29,"15:16:00","obsr623995","S62770305","Traveling","P22","EBIRD",13,0.23,NA,1,1,NA,0,1,0,NA,NA,NA
"357","URN:CornellLabOfOrnithology:EBIRD:OBS348300028","10/24/2016 10:02",16390,"species","Cock-tailed Tyrant","Alectrurus tricolor",NA,NA,9,NA,NA,NA,"Brazil","BR","Goiás","BR-GO",NA,NA,NA,NA,NA,NA,"Parque Nacional das Emas","L567986","H",-18.2609794,-52.8883982,2015-10-17,"6:15:00","obsr312212","S25446203","Traveling","P22","EBIRD",285,20,NA,14,1,NA,0,1,0,NA,NA,NA
"358","URN:CornellLabOfOrnithology:EBIRD:OBS837317217","7/19/2020 13:48",16390,"species","Cock-tailed Tyrant","Alectrurus tricolor",NA,NA,9,NA,NA,NA,"Brazil","BR","Minas Gerais","BR-MG",NA,NA,NA,NA,NA,NA,"PN Serra da Canastra","L933292","H",-20.2506019,-46.4955139,2019-12-09,"6:00:00","obsr919655","S62246162","Traveling","P22","EBIRD",480,20,NA,4,1,NA,0,1,0,NA,NA,NA
"359","URN:CornellLabOfOrnithology:EBIRD:OBS827480898","11/13/2019 9:40",16390,"species","Cock-tailed Tyrant","Alectrurus tricolor",NA,NA,9,NA,NA,NA,"Brazil","BR","Minas Gerais","BR-MG",NA,NA,NA,NA,NA,NA,"PN Serra da Canastra--plateau","L1123074","H",-20.2183,-46.4763,2019-10-25,"15:06:00","obsr771148","S61414677","Incidental","P20","EBIRD",NA,NA,NA,3,0,"G4665041",0,1,0,NA,NA,NA
"360","URN:CornellLabOfOrnithology:EBIRD:OBS821943240","11/13/2019 9:40",16390,"species","Cock-tailed Tyrant","Alectrurus tricolor",NA,NA,9,NA,NA,NA,"Brazil","BR","Minas Gerais","BR-MG",NA,NA,NA,NA,NA,NA,"PN Serra da Canastra--plateau","L1123074","H",-20.2183,-46.4763,2019-10-25,"15:06:00","obsr467819","S61006524","Incidental","P20","EBIRD",NA,NA,NA,3,0,"G4665041",0,1,0,NA,NA,NA
"361","URN:CornellLabOfOrnithology:EBIRD:OBS356195181","11/29/2015 20:24",16390,"species","Cock-tailed Tyrant","Alectrurus tricolor",NA,NA,10,NA,NA,NA,"Brazil","BR","Minas Gerais","BR-MG",NA,NA,NA,NA,NA,NA,"PN Serra da Canastra","L933292","H",-20.2506019,-46.4955139,2015-11-01,"9:00:00","obsr499506","S26051316","Incidental","P20","EBIRD",NA,NA,NA,4,0,NA,0,1,0,NA,NA,NA
"362","URN:CornellLabOfOrnithology:EBIRD:OBS348297265","2/15/2016 10:38",16390,"species","Cock-tailed Tyrant","Alectrurus tricolor",NA,NA,10,NA,NA,"Female, Adult (3); Male, Adult (7)","Brazil","BR","Goiás","BR-GO",NA,NA,NA,NA,NA,NA,"Emas NP cerrado limpo","L3961271","P",-18.30025,-52.96295,2015-10-17,"10:00:00","obsr17450","S25446036","Traveling","P22","EBIRD",60,8.047,NA,14,1,NA,1,1,0,NA,"Submitted from  BirdLog SA for Android v1.9.6","7 m; 3 f; Photo: yes"
"363","URN:CornellLabOfOrnithology:EBIRD:OBS432076524","7/23/2020 15:28",16390,"species","Cock-tailed Tyrant","Alectrurus tricolor",NA,NA,10,NA,NA,NA,"Brazil","BR","Goiás","BR-GO",NA,NA,NA,NA,NA,NA,"Estrada para Bona Espero","L4948913","P",-14.1503084,-47.6258826,2016-09-25,"6:19:00","obsr522970","S31749045","Traveling","P22","EBIRD",180,5,NA,3,1,NA,0,1,0,NA,"<br />Enviada de eBird Android 1.3",NA
"364","URN:CornellLabOfOrnithology:EBIRD:OBS461002983","1/3/2018 14:17",16390,"species","Cock-tailed Tyrant","Alectrurus tricolor",NA,NA,10,NA,NA,NA,"Brazil","BR","Minas Gerais","BR-MG",NA,NA,NA,NA,NA,NA,"PN Serra da Canastra","L933292","H",-20.2506019,-46.4955139,2016-10-24,"7:00:00","obsr430072","S33986534","Historical","P62","EBIRD",720,30,NA,4,1,NA,0,1,0,NA,"Birding along the entrance and the higher parts of the park with Ze Maria, Seamus and John",NA
"365","URN:CornellLabOfOrnithology:EBIRD:OBS652448083","21:29.0",16390,"species","Cock-tailed Tyrant","Alectrurus tricolor",NA,NA,10,NA,NA,NA,"Brazil","BR","Minas Gerais","BR-MG",NA,NA,NA,NA,NA,NA,"PN Serra da Canastra--plateau","L1123074","H",-20.2183,-46.4763,2016-11-05,"6:00:00","obsr345168","S48157031","Historical","P62","EBIRD",NA,NA,NA,4,0,NA,1,1,0,NA,NA,NA
"366","URN:CornellLabOfOrnithology:EBIRD:OBS657207567","11/1/2020 13:31",16390,"species","Cock-tailed Tyrant","Alectrurus tricolor",NA,NA,10,NA,NA,NA,"Brazil","BR","Minas Gerais","BR-MG",NA,NA,NA,NA,NA,NA,"BR-146, São Roque de Minas BR-MG (-20,2434,-46,4469)","L7926508","P",-20.243354,-46.446911,2018-09-12,"11:42:00","obsr757013","S48511604","Traveling","P22","EBIRD",480,60,NA,2,1,NA,0,1,0,NA,NA,NA
"367","URN:CornellLabOfOrnithology:EBIRD:OBS680883339","3/12/2020 15:16",16390,"species","Cock-tailed Tyrant","Alectrurus tricolor",NA,NA,10,NA,NA,NA,"Brazil","BR","Minas Gerais","BR-MG",NA,NA,NA,NA,NA,NA,"PN Serra da Canastra--plateau","L1123074","H",-20.2183,-46.4763,2018-11-16,"7:00:00","obsr536027","S50272756","Traveling","P22","EBIRD",660,40,NA,4,1,NA,0,1,0,NA,"Trabalho em parceria com a amiga, Mariana Vabo (excelente guia local), guiando o simpático casal Norte americano, Keith & Janice Wiggers.",NA
"368","URN:CornellLabOfOrnithology:EBIRD:OBS665509878","10/10/2018 17:27",16390,"species","Cock-tailed Tyrant","Alectrurus tricolor",NA,NA,10,NA,NA,NA,"Brazil","BR","Minas Gerais","BR-MG",NA,NA,NA,NA,NA,NA,"PN Serra da Canastra--Main entrance road","L6139521","H",-20.2601063,-46.4064732,2018-10-10,"7:24:00","obsr526456","S49103884","Traveling","P22","EBIRD",300,16.093,NA,3,1,NA,0,1,0,NA,NA,NA
"369","URN:CornellLabOfOrnithology:EBIRD:OBS831448615","9/13/2020 12:30",16390,"species","Cock-tailed Tyrant","Alectrurus tricolor",NA,NA,10,NA,NA,NA,"Brazil","BR","Minas Gerais","BR-MG",NA,NA,NA,NA,NA,NA,"PN Serra da Canastra--Sacramento","L5843035","H",-20.1386825,-46.8083954,2019-11-23,"5:30:00","obsr552720","S61721026","Traveling","P22","EBIRD",660,70,NA,2,1,"G5704559",1,1,0,NA,NA,NA
"370","URN:CornellLabOfOrnithology:EBIRD:OBS980631781","9/13/2020 12:30",16390,"species","Cock-tailed Tyrant","Alectrurus tricolor",NA,NA,10,NA,NA,NA,"Brazil","BR","Minas Gerais","BR-MG",NA,NA,NA,NA,NA,NA,"PN Serra da Canastra--Sacramento","L5843035","H",-20.1386825,-46.8083954,2019-11-23,"5:30:00","obsr995308","S73546262","Traveling","P22","EBIRD",660,70,NA,2,1,"G5704559",1,1,0,NA,NA,NA
"371","URN:CornellLabOfOrnithology:EBIRD:OBS828547799","8/21/2020 10:15",16390,"species","Cock-tailed Tyrant","Alectrurus tricolor",NA,NA,10,NA,NA,NA,"Brazil","BR","Minas Gerais","BR-MG",NA,NA,NA,NA,NA,NA,"PN Serra da Canastra--Sacramento","L5843035","H",-20.1386825,-46.8083954,2019-11-08,"8:00:00","obsr552720","S61498724","Traveling","P22","EBIRD",600,40,NA,3,1,"G4672180",1,1,0,NA,NA,NA
"372","URN:CornellLabOfOrnithology:EBIRD:OBS827982037","8/21/2020 10:15",16390,"species","Cock-tailed Tyrant","Alectrurus tricolor",NA,NA,10,NA,NA,NA,"Brazil","BR","Minas Gerais","BR-MG",NA,NA,NA,NA,NA,NA,"PN Serra da Canastra--Sacramento","L5843035","H",-20.1386825,-46.8083954,2019-11-08,"8:00:00","obsr432403","S61456248","Traveling","P22","EBIRD",600,40,NA,3,1,"G4672180",1,1,0,NA,NA,NA
"373","URN:CornellLabOfOrnithology:EBIRD:OBS827687366","11/13/2019 20:48",16390,"species","Cock-tailed Tyrant","Alectrurus tricolor",NA,NA,10,NA,NA,NA,"Brazil","BR","Minas Gerais","BR-MG",NA,NA,NA,NA,NA,NA,"PN Serra da Canastra--plateau","L1123074","H",-20.2183,-46.4763,2019-11-13,"7:10:00","obsr635497","S61432612","Traveling","P22","EBIRD",600,60,NA,9,1,NA,0,1,0,NA,NA,NA
"374","URN:CornellLabOfOrnithology:EBIRD:OBS713167072","2/21/2019 7:54",16390,"species","Cock-tailed Tyrant","Alectrurus tricolor",NA,NA,11,NA,NA,"Male, Adult (1); Female, Adult (10)","Brazil","BR","Minas Gerais","BR-MG",NA,NA,NA,NA,NA,NA,"PN Serra da Canastra","L933292","H",-20.2506019,-46.4955139,2015-03-01,"6:30:00","obsr552851","S52934369","Historical","P62","EBIRD",300,NA,NA,3,1,NA,1,1,0,NA,"Birding with Zé Maria - Parte Alta (São Roque entrance closed...)",NA
"375","URN:CornellLabOfOrnithology:EBIRD:OBS808557844","4/2/2020 21:29",16390,"species","Cock-tailed Tyrant","Alectrurus tricolor",NA,NA,12,NA,NA,NA,"Brazil","BR","Minas Gerais","BR-MG",NA,NA,NA,NA,NA,NA,"PN Serra da Canastra","L933292","H",-20.2506019,-46.4955139,2019-09-20,"8:00:00","obsr163746","S60033005","Traveling","P22","EBIRD",480,40.234,NA,2,1,"G4534319",0,1,0,NA,NA,NA
